Datetime,Tweet Id,Link,Text,Username,Total replycount,Total retweetcount,Source,Total likecount
2022-04-26 01:41:41+00:00,1518767238081171456,https://twitter.com/jack/status/1518767238081171456,https://t.co/jeNtFyRrpR,jack,1649,4464,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",42040
2022-04-24 00:45:50+00:00,1518028407744856065,https://twitter.com/jack/status/1518028407744856065,@ifindkarma ❤️,jack,43,15,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",426
2022-04-24 00:35:33+00:00,1518025819032997889,https://twitter.com/jack/status/1518025819032997889,@brucefenton practice makes perfect,jack,103,67,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2285
2022-04-24 00:34:47+00:00,1518025626904522752,https://twitter.com/jack/status/1518025626904522752,@elonmusk 👑 &lt;—- you drop that Techno?,jack,391,400,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9614
2022-04-23 20:48:56+00:00,1517968787609333760,https://twitter.com/jack/status/1517968787609333760,hi,jack,11243,4545,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",105132
2022-04-23 19:36:21+00:00,1517950524733100032,https://twitter.com/jack/status/1517950524733100032,@StevenLevy @CNBCi people have been calling me a blockhead for decades Steven sorry,jack,26,27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",460
2022-04-23 17:37:46+00:00,1517920680091668480,https://twitter.com/jack/status/1517920680091668480,@ojomaochai 💯,jack,27,12,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",438
2022-04-22 22:38:21+00:00,1517633936624701442,https://twitter.com/jack/status/1517633936624701442,@NeerajKA it’s the little things,jack,170,95,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3225
2022-04-22 22:37:44+00:00,1517633783280848901,https://twitter.com/jack/status/1517633783280848901,@MikeIsaac “Other Events.”,jack,17,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",249
2022-04-21 17:01:04+00:00,1517186668222156801,https://twitter.com/jack/status/1517186668222156801,@GarrettMcManus @CashApp @blocks W,jack,45,9,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",119
2022-04-20 01:16:51+00:00,1516586661823619072,https://twitter.com/jack/status/1516586661823619072,great!,jack,323,263,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3251
2022-04-19 23:39:24+00:00,1516562138399182851,https://twitter.com/jack/status/1516562138399182851,@rex_woodbury @MichaelRihani they are amazing,jack,34,14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",460
2022-04-19 23:16:38+00:00,1516556408698949639,https://twitter.com/jack/status/1516556408698949639,@carlquintanilla @gingerm @jamesrbuk that was amazing,jack,15,7,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",138
2022-04-19 17:09:12+00:00,1516463940645044235,https://twitter.com/jack/status/1516463940645044235,least taxing way to pay taxes,jack,287,179,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2276
2022-04-19 17:01:05+00:00,1516461898748862486,https://twitter.com/jack/status/1516461898748862486,@marvelle @Benioff @dbfarber @TheCEOMagazineG sleep and touching grass took 10 hours,jack,81,84,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2525
2022-04-19 16:56:55+00:00,1516460849606672388,https://twitter.com/jack/status/1516460849606672388,@Benioff @dbfarber @TheCEOMagazineG nah I'm good man https://t.co/klMG4xCGrG,jack,199,290,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",4182
2022-04-19 16:54:28+00:00,1516460232762961925,https://twitter.com/jack/status/1516460232762961925,@EricaEhm really well done! thank you for this. Kurdt and Kendrick for me all day.,jack,24,10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",336
2022-04-19 05:01:50+00:00,1516280893048082435,https://twitter.com/jack/status/1516280893048082435,@Benioff @dbfarber @TheCEOMagazineG you bought this magazine too?,jack,254,333,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7739
2022-04-19 04:40:19+00:00,1516275476217610243,https://twitter.com/jack/status/1516275476217610243,@boztank @ray_ban and video editing,jack,32,14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",752
2022-04-19 04:10:28+00:00,1516267967352385538,https://twitter.com/jack/status/1516267967352385538,@ecoeltd2 @subhajitsaha0x @desoprotocol @k3tan0 @VitalikButerin a foundation is a single point of failure,jack,47,42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",729
2022-04-19 03:36:07+00:00,1516259320056406017,https://twitter.com/jack/status/1516259320056406017,"@HouseGOP no one’s buying a two party system is good for the people either, but here we are.",jack,489,916,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8443
2022-04-19 03:25:26+00:00,1516256631025242115,https://twitter.com/jack/status/1516256631025242115,@HouseGOP retweeting yourself isn’t going to change the answer. we already talked about this for hours.,jack,46,35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1123
2022-04-19 03:16:22+00:00,1516254351181897730,https://twitter.com/jack/status/1516254351181897730,@HouseGOP b check youtube and the tweets again,jack,64,26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",775
2022-04-19 03:12:56+00:00,1516253488661020675,https://twitter.com/jack/status/1516253488661020675,@cdixon is this an affirmation?,jack,79,26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",989
2022-04-19 03:01:59+00:00,1516250730033729541,https://twitter.com/jack/status/1516250730033729541,@HouseGOP I’ve already answered that 2-3 times in front of congress. Check YouTube.,jack,211,157,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3584
2022-04-19 03:00:37+00:00,1516250388558753792,https://twitter.com/jack/status/1516250388558753792,@felixsalmon @ashleyfeinberg Coming in with “delete the website” inspires openness,jack,25,24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",443
2022-04-19 02:54:21+00:00,1516248809868771337,https://twitter.com/jack/status/1516248809868771337,@oklahodl1 https://t.co/wzpKumSbzX,jack,100,246,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3771
2022-04-19 02:52:09+00:00,1516248257747423245,https://twitter.com/jack/status/1516248257747423245,@jason_kint nah,jack,21,10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",442
2022-04-19 02:47:59+00:00,1516247207523008516,https://twitter.com/jack/status/1516247207523008516,"@desoprotocol @k3tan0 @VitalikButerin if you’re building on ETH you have at least one, if not many, single points of failure and therefore not interesting to me.",jack,483,798,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5104
2022-04-19 02:46:01+00:00,1516246714339966981,https://twitter.com/jack/status/1516246714339966981,@jason_kint I really wish I could break through all the abstraction here and answer you but alas and woe,jack,17,18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",643
2022-04-19 02:44:13+00:00,1516246259501342721,https://twitter.com/jack/status/1516246259501342721,@ScottNover it doesn’t matter,jack,24,15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",530
2022-04-19 02:20:30+00:00,1516240289584885760,https://twitter.com/jack/status/1516240289584885760,@jason_kint wrong group chat or?,jack,101,92,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2664
2022-04-19 02:09:42+00:00,1516237572934094856,https://twitter.com/jack/status/1516237572934094856,@gingerm @jamesrbuk I know. Biggest regret 😞,jack,40,22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",777
2022-04-19 02:05:38+00:00,1516236550975205383,https://twitter.com/jack/status/1516236550975205383,@ScottWapnerCNBC @Twitter so much to say…but nothing that can be said,jack,723,768,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9868
2022-04-19 02:00:14+00:00,1516235192742121476,https://twitter.com/jack/status/1516235192742121476,@travistydesigns @Jason @brianstelter @pbump yep,jack,17,14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",626
2022-04-19 01:56:06+00:00,1516234152768675848,https://twitter.com/jack/status/1516234152768675848,@michaelsluciano thanks b,jack,7,7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",161
2022-04-19 01:55:03+00:00,1516233886182821894,https://twitter.com/jack/status/1516233886182821894,@RealSarahIdan @espiers @brianstelter @pbump @CNN I know this from being on the streets of Ferguson during the protests and watching them try to create conflict and film it causing the protestors to chant “fuck CNN”,jack,651,1908,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13770
2022-04-19 01:46:57+00:00,1516231850091503621,https://twitter.com/jack/status/1516231850091503621,@michaelsluciano *calling Hemingway*,jack,24,11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",233
2022-04-19 01:44:07+00:00,1516231137009582083,https://twitter.com/jack/status/1516231137009582083,@sk1win @RMac18 yes I made $100 per retweet,jack,39,25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",825
2022-04-19 01:36:59+00:00,1516229338940772361,https://twitter.com/jack/status/1516229338940772361,"@RMac18 “openly hate”

yes, let’s never revisit past decisions",jack,49,15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",653
2022-04-19 01:35:03+00:00,1516228853148041228,https://twitter.com/jack/status/1516228853148041228,"@timnitGebru @ekp @anildash @jamesrbuk i’m sure. and we certainly have seen what twitter does positive and negative. I think the common denominator is the current ad model for all media, not just social media.",jack,29,23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",384
2022-04-19 01:21:46+00:00,1516225511571300362,https://twitter.com/jack/status/1516225511571300362,@ekp @timnitGebru @anildash @jamesrbuk yes,jack,12,8,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",193
2022-04-19 00:28:01+00:00,1516211982021582850,https://twitter.com/jack/status/1516211982021582850,@jamesrbuk amazing substantive comeback,jack,167,181,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4474
2022-04-19 00:15:42+00:00,1516208883508858881,https://twitter.com/jack/status/1516208883508858881,@alexsalvinews @TuckerCarlson not defending a thing. holding up a mirror,jack,649,801,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12099
2022-04-19 00:03:07+00:00,1516205719158149121,https://twitter.com/jack/status/1516205719158149121,@brianstelter @pbump and you all are selling hope?,jack,2072,3528,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",40024
2022-04-19 00:02:10+00:00,1516205479000784898,https://twitter.com/jack/status/1516205479000784898,@dhruv agree with both,jack,21,5,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",190
